Computer Name,Logged On Users,Operating System,Domain,Missing OS Patches,Missing TP Patches,Missing Driver Patches,Missing BIOS Patches,Health,Service Pack,Remarks,Last Patched Time
USCM00006456WV3,jeff.overby,Windows 10 Professional Edition (x64),cementation,3,0,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 18, 2025 11:04 AM"
USCM00006SDX2J3,'--,Windows 10 Professional Edition (x64),cementation,2,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 6, 2025 04:14 PM"
USCM00006SV5WV3,'--,Windows 10 Professional Edition (x64),cementation,6,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 6, 2025 10:24 PM"
USCM00007017LS3,miguel.carrion,Windows 11 Professional Edition (x64),cementation,4,5,0,0,Highly Vulnerable,Windows 11 Version 22H2 (x64),'--,"Mar 11, 2025 09:34 AM"
USCM00007B7SVV3,andrew.sederholm,Windows 10 Professional Edition (x64),cementation,14,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Jan 16, 2025 12:20 PM"
USCM00007G56WV3,dustin.achter,Windows 10 Professional Edition (x64),cementation,4,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 27, 2025 02:20 PM"
USCM00007LZ5WV3,kurk.scantlin,Windows 10 Professional Edition (x64),cementation,5,1,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 7, 2025 12:27 PM"
USCM00007VXW2J3,'--,Windows 10 Professional Edition (x64),cementation,4,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 12, 2025 10:22 AM"
USCM0000818T353,kyle.dewick,Windows 10 Professional Edition (x64),cementation,1,0,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 17, 2025 12:03 PM"
USCM000081YW2J3,emily.lamphere,Windows 10 Professional Edition (x64),cementation,3,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 12:37 PM"
USCM00008D56WV3,kathleen.tew,Windows 10 Professional Edition (x64),cementation,4,2,0,0,Vulnerable,Windows 10 Version 21H2 (x64),'--,"Dec 30, 2024 11:52 AM"
USCM00008WB3WV3,travis.teeples,Windows 11 Professional Edition (x64),cementation,4,6,0,0,Highly Vulnerable,Windows 11 Version 22H2 (x64),'--,"Feb 24, 2025 12:58 PM"
USCM00008YJG2J3,andrea.white,Windows 10 Professional Edition (x64),cementation,2,2,0,0,Highly Vulnerable,Windows 10 Version 21H2 (x64),'--,"Feb 24, 2025 04:55 PM"
USCM0000922SVV3,monica.poucher,Windows 10 Professional Edition (x64),cementation,2,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 12:31 PM"
USCM000098ZTNQ2,tanya.sanchez,Windows 10 Professional Edition (x64),cementation,14,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 01:22 PM"
USCM000099NLOG2,shawn.stickler,Windows 10 Professional Edition (x64),cementation,2,0,0,0,Vulnerable,Windows 10 Version 21H2 (x64),'--,'--
USCM0000BFQ08G3,'--,Windows 10 Professional Edition (x64),cementation,3,7,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,'--
USCM0000BMBD2J3,mark.elmore,Windows 10 Professional Edition (x64),cementation,4,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 11, 2025 11:39 AM"
USCM0000BMTLVV3,'--,Windows 10 Professional Edition (x64),cementation,4,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Jan 23, 2025 05:50 PM"
USCM0000BTB3WV3,'--,Windows 10 Professional Edition (x64),cementation,2,2,0,0,Vulnerable,Windows 10 Version 22H2 (x64),'--,"Nov 19, 2024 01:27 PM"
USCM0000BTTZ7G3,everett.bird,Windows 10 Professional Edition (x64),cementation,11,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 27, 2025 02:36 PM"
USCM0000BWJCLH2,'--,Windows 10 Professional Edition (x64),cementation,7,1,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,'--
USCM0000BY1SVV3,heather.hoyer,Windows 10 Professional Edition (x64),cementation,4,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 4, 2025 01:41 PM"
USCM0000C0C3W3,austin.roothoff,Windows 10 Professional Edition (x64),cementation,4,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 04:07 PM"
USCM0000C6TW2J3,anice.plikaytis,Windows 10 Professional Edition (x64),cementation,4,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 02:59 PM"
USCM0000CGBD2J3,"andrew.sederholm,wa.sederholm",Windows 11 Professional Edition (x64),cementation,3,5,0,0,Highly Vulnerable,Windows 11 Version 24H2 (x64),'--,"Mar 19, 2025 12:55 AM"
USCM0000CHJH573,simione.taufalele,Windows 10 Professional Edition (x64),cementation,2,1,0,0,Vulnerable,Windows 10 Version 21H2 (x64),'--,'--
USCM0000CSB3WV3,mary.smith,Windows 10 Professional Edition (x64),cementation,3,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 12:56 PM"
USCM0000CSLC2J3,alice.ross,Windows 10 Professional Edition (x64),cementation,3,2,0,0,Highly Vulnerable,Windows 10 Version 21H2 (x64),'--,"Feb 24, 2025 12:47 PM"
USCM0000D0YW2J3,dave.grabanski,Windows 10 Professional Edition (x64),cementation,4,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 02:37 PM"
USCM0000D3TF2J3,andrew.sederholm,Windows 11 Professional Edition (x64),cementation,5,2,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Mar 4, 2025 10:10 AM"
USCM0000D5KYX24,'--,Windows 11 Professional Edition (x64),cementation,1,0,0,0,Healthy,Windows 11 Version 23H2 (x64),'--,"Oct 22, 2024 04:43 PM"
USCM0000DCT5WV3,steve.winslett,Windows 11 Professional Edition (x64),cementation,5,5,0,0,Vulnerable,Windows 11 Version 22H2 (x64),'--,"Feb 25, 2025 11:02 AM"
USCM0000DF56WV3,'--,Windows 11 Professional Edition (x64),cementation,5,3,0,0,Highly Vulnerable,Windows 11 Version 22H2 (x64),'--,"Oct 23, 2024 02:01 PM"
USCM0000DTD18G3,roman.karasek,Windows 10 Professional Edition (x64),cementation,5,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Dec 30, 2024 02:15 PM"
USCM0000DZLC2J3,john.haas,Windows 10 Professional Edition (x64),cementation,4,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 5, 2025 11:07 AM"
USCM0000F1B51X2,'--,Windows 10 Professional Edition (x64),cementation,3,1,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,'--
USCM0000F2TS5Q2,'--,Windows 10 Professional Edition (x64),cementation,5,0,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,'--
USCM0000F3718G3,'--,Windows 10 Professional Edition (x64),cementation,3,2,0,0,Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 5, 2025 10:03 AM"
USCM0000FD7SVV3,rachel.howard,Windows 10 Professional Edition (x64),cementation,4,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 27, 2025 01:58 PM"
USCM0000FJT28G3,stephen.d.bailey,Windows 10 Professional Edition (x64),cementation,9,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 11, 2025 11:10 AM"
USCM0000FJZ7G3,michael.gustafson,Windows 10 Professional Edition (x64),cementation,7,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 11, 2025 10:13 AM"
USCM0000FLX8804,donald.base,Windows 10 Professional Edition (x64),cementation,3,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Dec 3, 2024 01:36 PM"
USCM0000FWXKVV3,tyler.mertlich,Windows 10 Professional Edition (x64),cementation,6,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 10:39 AM"
USCM0000FX60Y24,angelica.guerrero,Windows 11 Professional Edition (x64),cementation,4,1,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Jan 15, 2025 05:16 PM"
USCM0000G3S9633,kris.joki,Windows 10 Professional Edition (x64),cementation,5,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 27, 2025 04:52 PM"
USCM0000G9KLWT2,jeremy.hailey,Windows 10 Professional Edition (x64),cementation,13,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Dec 17, 2024 02:54 PM"
USCM0000GCQ08G3,alex.whitlow,Windows 10 Professional Edition (x64),cementation,5,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 01:17 PM"
USCM0000GV218G3,raymond.hood,Windows 10 Professional Edition (x64),cementation,5,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 09:29 AM"
USCM0000GX1SVV3,eric.smith,Windows 10 Professional Edition (x64),cementation,5,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 27, 2025 01:10 PM"
USCM0000H4VPSQ3,zachary.brown,Windows 10 Professional Edition (x64),cementation,8,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 27, 2025 10:31 AM"
USCM0000H58F2J3,adam.hesse,Windows 10 Professional Edition (x64),cementation,5,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 18, 2025 05:14 PM"
USCM0000H8JD2J3,david.meyer,Windows 10 Professional Edition (x64),cementation,5,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 12:02 PM"
USCM0000HFZZG3,foster.sutton,Windows 10 Professional Edition (x64),cementation,6,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 11:39 AM"
USCM0000HKBD2J3,scott.fedel,Windows 10 Professional Edition (x64),cementation,5,5,0,0,Highly Vulnerable,Windows 10 Version 21H2 (x64),'--,"Feb 26, 2025 12:02 PM"
USCM0000HW60Y24,steven.sampont,Windows 11 Professional Edition (x64),cementation,8,3,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Feb 8, 2025 10:21 AM"
USCM0000HZ1SVV3,'--,Windows 11 Professional Edition (x64),cementation,4,4,0,0,Highly Vulnerable,Windows 11 Version 22H2 (x64),'--,"Dec 31, 2024 11:12 AM"
USCM0000J656WV3,'--,Windows 11 Professional Edition (x64),cementation,1,0,0,0,Vulnerable,Windows 11 Version 22H2 (x64),'--,"Jul 1, 2024 11:59 AM"
USCM0000J6KG2J3,mike.snow,Windows 10 Professional Edition (x64),cementation,3,3,0,0,Vulnerable,Windows 10 Version 21H2 (x64),'--,"Dec 30, 2024 10:06 AM"
USCM0000J8D12Z2,Howard.Uram,Windows 10 Professional Edition (x64),cementation,4,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 11, 2025 11:09 AM"
USCM0000J8PQ2J3,martha.gomez,Windows 10 Professional Edition (x64),cementation,3,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 06:36 PM"
USCM0000JC2W2D3,nabil.arichi,Windows 10 Professional Edition (x64),cementation,1,1,0,0,Vulnerable,Windows 10 Version 22H2 (x64),'--,"Oct 23, 2024 01:11 PM"
USCM0000JCBHY24,michael.patton,Windows 11 Professional Edition (x64),cementation,6,4,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Mar 10, 2025 10:48 AM"
USCM0000JG53WV3,kylee.woodbrey,Windows 10 Professional Edition (x64),cementation,3,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 01:54 PM"
USCM0000JLBD2J3,rebecca.sanchez,Windows 10 Professional Edition (x64),cementation,4,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 01:55 PM"
USCM0000JSP75S2,'--,Windows 10 Professional Edition (x64),cementation,0,0,0,0,Healthy,Windows 10 Version 22H2 (x64),'--,'--
USCM0000JT37034,'--,Windows 11 Professional Edition (x64),cementation,5,2,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Mar 4, 2025 02:09 PM"
USCM0000K6MT78C,ben.sun,Windows 10 Professional Edition (x64),cementation,1,1,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Oct 28, 2024 04:15 PM"
USCM00019718G3,shane.doyle,Windows 10 Professional Edition (x64),cementation,5,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 10:25 AM"
USCM00025X3HR2,"andrew.sederholm,nolan.black,chad.huish",Windows 10 Professional Edition (x64),cementation,7,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,'--
USCM0004J3PSQ3,craig.ellingson,Windows 10 Professional Edition (x64),cementation,7,7,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 10:59 AM"
USCM0004SD18G3,'--,Windows 11 Professional Edition (x64),cementation,8,6,0,0,Highly Vulnerable,Windows 11 Version 24H2 (x64),'--,"Nov 26, 2024 11:01 AM"
USCM0006S218G3,victoria.smithpizzo,Windows 10 Professional Edition (x64),cementation,5,4,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 4, 2025 10:23 AM"
USCM0006SZ5WV3,garrick.clegg,Windows 10 Professional Edition (x64),cementation,6,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Jan 6, 2025 10:11 AM"
USCM0006WZ5WV3,kyle.esplin,Windows 11 Professional Edition (x64),cementation,6,3,0,0,Vulnerable,Windows 11 Version 23H2 (x64),'--,"Feb 25, 2025 12:28 PM"
USCM0006Z618G3,'--,Windows 10 Professional Edition (x64),cementation,3,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 12, 2025 05:51 PM"
USCM00075PS2J3,'--,Windows 11 Professional Edition (x64),cementation,3,3,0,0,Highly Vulnerable,Windows 11 Version 22H2 (x64),'--,'--
USCM000BWDX2J3,'--,Windows 11 Professional Edition (x64),cementation,6,3,0,0,Highly Vulnerable,Windows 11 Version 22H2 (x64),'--,'--
USCM000BZRWPQ2,'--,Windows 10 Professional Edition (x64),cementation,2,0,0,0,Healthy,Windows 10 Version 22H2 (x64),'--,"Aug 15, 2024 12:05 PM"
USCM000CTZ5WV3,charles.campbell,Windows 11 Professional Edition (x64),cementation,1,1,0,0,Highly Vulnerable,Windows 11 Version 22H2 (x64),'--,"May 30, 2024 10:31 AM"
USCM000DB612Z2,'--,Windows 10 Professional Edition (x64),cementation,5,0,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Jul 16, 2024 10:08 AM"
USCM000F556WV3,Simione.Taufalele,Windows 11 Professional Edition (x64),cementation,6,9,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Mar 14, 2025 12:06 PM"
USCM000F9X08G3,dean.brower,Windows 10 Professional Edition (x64),cementation,3,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 03:55 PM"
USCM000FQTZ7G3,adelis.gomez,Windows 10 Professional Edition (x64),cementation,7,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 11:01 AM"
USCM000FY218G3,Courtland.Starr,Windows 10 Professional Edition (x64),cementation,6,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 10:48 AM"
USCM000J009HK3,leigh.powell,Windows 10 Professional Edition (x64),cementation,4,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 08:03 PM"
USCM000JD3LVV3,Dane.Durfee,Windows 10 Professional Edition (x64),cementation,7,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 10:27 AM"
USCM008RXKVV3,andrew.sederholm,Windows 10 Professional Edition (x64),cementation,1,0,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Sep 3, 2024 11:39 AM"
USCM912SVV3,kylee.larsen,Windows 11 Professional Edition (x64),cementation,5,4,0,0,Highly Vulnerable,Windows 11 Version 22H2 (x64),'--,"Feb 25, 2025 10:08 AM"
USCMBORISTAB9,boris.reyes,Windows 11 Professional Edition (x64),cementation,6,3,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Mar 4, 2025 11:03 AM"
USKUC00035J5TG2,'--,Windows 10 Professional Edition (x64),cementation,7,0,3,0,Highly Vulnerable,Windows 10 Version 2009 (x64),'--,'--
USMC000010YW2J3,'--,Windows 10 Professional Edition (x64),cementation,3,3,0,0,Vulnerable,Windows 10 Version 21H2 (x64),'--,"Feb 5, 2025 10:09 AM"
USMC0000D0ZC2J3,'--,Windows 10 Professional Edition (x64),cementation,5,2,0,0,Highly Vulnerable,Windows 10 Version 21H2 (x64),'--,"Feb 24, 2025 12:23 PM"
USMC0000DXTZ7GE,darryn.schneider,Windows 10 Professional Edition (x64),cementation,4,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 11:47 AM"
USMC0000G29PSQ3,'--,Windows 10 Professional Edition (x64),cementation,0,0,0,0,Healthy,Windows 10 Version 22H2 (x64),'--,"Sep 3, 2024 12:01 PM"
USTN00001NFHG14,brandon.christoffers,Windows 10 Professional Edition (x64),cementation,3,7,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 12:49 PM"
USTN00001VTHY24,jhonny.lugo,Windows 10 Professional Edition (x64),cementation,8,5,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Mar 4, 2025 02:17 PM"
USTN0000254C524,dan.almasco,Windows 10 Professional Edition (x64),cementation,8,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 11:38 AM"
USTN00003D16034,'--,Windows 10 Professional Edition (x64),cementation,5,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 26, 2025 11:13 AM"
USTN00005RV5034,kolby.orcher,Windows 10 Professional Edition (x64),cementation,7,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 01:24 PM"
USTN00007GMXVW3,paul.emerson,Windows 11 Professional Edition (x64),cementation,6,4,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Feb 27, 2025 12:47 PM"
USTN00008CMXVW3,raul.rodriguez3,Windows 11 Professional Edition (x64),cementation,5,3,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Mar 11, 2025 12:26 PM"
USTN000094D12Z2,hannah.davis,Windows 10 Professional Edition (x64),cementation,2,1,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 12:47 PM"
USTN00009SV5034,ben.sun,Windows 10 Professional Edition (x64),cementation,5,3,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 01:46 PM"
USTN0000BPN04F3,sandra.acuna,Windows 11 Professional Edition (x64),cementation,4,3,0,0,Highly Vulnerable,Windows 11 Version 23H2 (x64),'--,"Feb 24, 2025 01:10 PM"
USTN0000DK16034,mario.fernandez,Windows 10 Professional Edition (x64),cementation,5,2,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 24, 2025 12:54 PM"
USTN0000J97K8S2,'--,Windows 10 Professional Edition (x64),cementation,0,0,0,0,Healthy,Windows 10 Version 22H2 (x64),'--,"Sep 26, 2024 10:22 AM"
VICTORDESBOIS,victor.desbois,Windows 10 Professional Edition (x64),cementation,4,1,0,0,Highly Vulnerable,Windows 10 Version 22H2 (x64),'--,"Feb 25, 2025 08:17 AM"
VICTORMCDONALD,chad.walter,Windows 10 Professional Edition (x64),cementation,9,0,0,0,Highly Vulnerable,Windows 10 Version 20H2 (x64),'--,"Aug 9, 2024 08:10 AM"
WIN-2R6GVK7LULE,stephen.kou,Windows 11 Professional Edition (x64),cementation,6,4,0,0,Highly Vulnerable,Windows 11 Version 24H2 (x64),'--,"Feb 25, 2025 11:33 AM"
